student_id,branch,semester,actual_oe,actual_rank,total_candidates,actual_score,predicted_score,hit@5,hit@10,ndcg@10,top5_oes
STU0034,CSE,7,ME_OE701_IndustrialAuto,31,32,0.6,0.1244,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0318,CE,7,ECE_OE704_SpaceElec,14,32,0.9,0.1626,0,0,0.0,CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower | ME_OE708_AdvancedRobotics | ECE_OE701_AutomotiveElec
STU0048,CSE,7,ECE_OE706_WirelessPower,20,32,0.7,0.1479,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes | EEE_OE702_SolarFarm
STU0132,CSE,7,EEE_OE707_TidalEnergy,13,32,0.0,0.1443,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0243,EEE,7,ME_OE703_HydrogenEnergy,19,32,0.9,0.1338,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | CSE_OE703_FinTech | ME_OE705_TurbineDes
STU0284,CE,7,CSE_OE707_DigitalTwin,21,32,0.9,0.1772,0,0,0.0,EEE_OE702_SolarFarm | EEE_OE708_SpacePower | CSE_OE703_FinTech | EEE_OE705_GridCyber | ME_OE708_AdvancedRobotics
STU0112,EEE,7,ECE_OE707_Terahertz,30,32,0.6,0.1144,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0171,CE,7,CSE_OE703_FinTech,1,32,0.0,0.1543,1,1,1.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | EEE_OE708_SpacePower | ME_OE705_TurbineDes
STU0039,ME,7,ECE_OE701_AutomotiveElec,6,32,0.6,0.1607,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0247,CE,7,CSE_OE706_AIEthics,18,32,0.5,0.143,0,0,0.0,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower | ME_OE705_TurbineDes
STU0277,CSE,7,ME_OE708_AdvancedRobotics,3,32,0.8,0.1586,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0040,ECE,7,EEE_OE704_BatteryTech,30,32,0.9,0.1061,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0212,EEE,7,ECE_OE702_MedElec,29,32,0.8,0.1199,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0383,ME,7,CSE_OE708_5GNetworks,18,32,0.6,0.1392,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0389,CE,7,ECE_OE706_WirelessPower,19,32,0.9,0.1437,0,0,0.0,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0324,EEE,7,CSE_OE702_DataPrivacy,9,32,0.7,0.143,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0175,ECE,7,CE_OE704_ConstructionMgmt,1,32,0.9,0.1657,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm
STU0470,ECE,7,CSE_OE702_DataPrivacy,9,32,0.7,0.1463,0,1,0.301,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0190,EEE,7,ECE_OE705_FPGA,15,32,0.5,0.1514,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0327,EEE,7,CE_OE708_ClimateAdapt,22,32,0.6,0.1324,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0380,CSE,7,CE_OE704_ConstructionMgmt,1,32,0.7,0.1932,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0272,EEE,7,CE_OE702_DisasterMgmt,28,32,0.7,0.1147,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0320,EEE,7,CE_OE708_ClimateAdapt,23,32,1.0,0.1309,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0319,CSE,7,ECE_OE704_SpaceElec,18,32,0.5,0.1378,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0033,EEE,7,ME_OE708_AdvancedRobotics,4,32,1.0,0.1611,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0482,EEE,7,ECE_OE705_FPGA,15,32,0.0,0.1419,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0385,CE,7,ME_OE705_TurbineDes,3,32,0.8,0.151,1,1,0.5,ME_OE708_AdvancedRobotics | CSE_OE703_FinTech | ME_OE705_TurbineDes | EEE_OE702_SolarFarm | ECE_OE701_AutomotiveElec
STU0208,CE,7,ECE_OE701_AutomotiveElec,6,32,0.5,0.1537,0,1,0.3562,CSE_OE703_FinTech | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower | ME_OE705_TurbineDes
STU0163,ME,7,CSE_OE702_DataPrivacy,10,32,1.0,0.1526,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0049,EEE,7,ECE_OE706_WirelessPower,21,32,0.5,0.1304,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0220,CE,7,ME_OE707_SustainableMfg,8,32,0.5,0.149,0,1,0.3155,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0203,ECE,7,ME_OE702_SmartMfg,17,32,0.5,0.1306,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0066,CSE,7,EEE_OE708_SpacePower,5,32,0.5,0.171,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0285,ECE,7,CE_OE701_SmartInfra,12,32,0.7,0.1386,0,0,0.0,CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0233,CE,7,EEE_OE702_SolarFarm,3,32,0.5,0.1466,1,1,0.5,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0188,EEE,7,ECE_OE705_FPGA,15,32,0.8,0.148,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0288,CSE,7,ECE_OE702_MedElec,26,32,0.8,0.1303,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0495,ECE,7,ME_OE707_SustainableMfg,8,32,0.9,0.1507,0,1,0.3155,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm
STU0069,ECE,7,CSE_OE704_HCI,13,32,0.5,0.1382,0,0,0.0,ME_OE708_AdvancedRobotics | CSE_OE703_FinTech | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes
STU0343,ME,7,ECE_OE702_MedElec,28,32,0.6,0.1238,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0067,CSE,7,EEE_OE702_SolarFarm,3,32,0.7,0.1694,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | EEE_OE708_SpacePower
STU0359,ME,7,CE_OE701_SmartInfra,13,32,0.8,0.1476,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0293,ECE,7,EEE_OE707_TidalEnergy,12,32,0.7,0.1467,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0339,CSE,7,ME_OE701_IndustrialAuto,31,32,0.5,0.1124,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0332,EEE,7,ME_OE707_SustainableMfg,8,32,0.8,0.1493,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0054,CE,7,EEE_OE703_WindEnergy,27,32,1.0,0.123,0,0,0.0,CSE_OE703_FinTech | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0493,ME,7,ECE_OE703_SatelliteComm,7,32,0.7,0.1624,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
STU0361,CSE,7,CE_OE704_ConstructionMgmt,1,32,0.7,0.1613,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE702_SolarFarm | ME_OE708_AdvancedRobotics | ME_OE705_TurbineDes
STU0395,CSE,7,ECE_OE705_FPGA,16,32,0.9,0.1423,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE708_AdvancedRobotics | EEE_OE702_SolarFarm | ME_OE705_TurbineDes
STU0287,ME,7,EEE_OE706_Superconductors,29,32,0.6,0.1425,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | EEE_OE702_SolarFarm | EEE_OE708_SpacePower
