student_id,branch,semester,actual_oe,actual_rank,total_candidates,actual_score,predicted_score,hit@5,hit@10,ndcg@10,top5_oes
STU0034,CSE,7,ME_OE701_IndustrialAuto,31,32,0.6,0.1933,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0419,CSE,7,EEE_OE706_Superconductors,29,32,0.0,0.2142,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0417,ME,7,CSE_OE704_HCI,21,32,0.8,0.2144,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0405,CSE,7,ECE_OE705_FPGA,18,32,0.7,0.2519,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0152,CSE,7,ECE_OE702_MedElec,21,32,0.9,0.1949,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0238,CSE,7,ECE_OE705_FPGA,15,32,0.7,0.1839,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0463,ME,7,CE_OE707_WasteManagement,2,32,1.0,0.2593,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0406,ME,7,EEE_OE708_SpacePower,11,32,0.8,0.2255,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0318,CE,7,ECE_OE704_SpaceElec,5,32,0.9,0.1843,1,1,0.3869,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | ECE_OE704_SpaceElec
STU0048,CSE,7,ECE_OE706_WirelessPower,11,32,0.7,0.1868,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0132,CSE,7,EEE_OE707_TidalEnergy,11,32,0.0,0.2266,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0243,EEE,7,ME_OE703_HydrogenEnergy,29,32,0.9,0.207,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec
STU0284,CE,7,CSE_OE707_DigitalTwin,21,32,0.9,0.211,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | ECE_OE706_WirelessPower
STU0112,EEE,7,ECE_OE707_Terahertz,26,32,0.6,0.1858,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0171,CE,7,CSE_OE703_FinTech,3,32,0.0,0.2442,1,1,0.5,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0039,ME,7,ECE_OE701_AutomotiveElec,3,32,0.6,0.2691,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0247,CE,7,CSE_OE706_AIEthics,20,32,0.5,0.2154,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0277,CSE,7,ME_OE708_AdvancedRobotics,16,32,0.8,0.2356,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0040,ECE,7,EEE_OE704_BatteryTech,30,32,0.9,0.1786,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CE_OE705_TunnelEng
STU0212,EEE,7,ECE_OE702_MedElec,25,32,0.8,0.2325,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0383,ME,7,CSE_OE708_5GNetworks,28,32,0.6,0.1843,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0389,CE,7,ECE_OE706_WirelessPower,10,32,0.9,0.2032,0,1,0.2891,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | ME_OE707_SustainableMfg
STU0324,EEE,7,CSE_OE702_DataPrivacy,7,32,0.7,0.2337,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0175,ECE,7,CE_OE704_ConstructionMgmt,1,32,0.9,0.216,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0470,ECE,7,CSE_OE702_DataPrivacy,10,32,0.7,0.2192,0,1,0.2891,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CE_OE705_TunnelEng
STU0190,EEE,7,ECE_OE705_FPGA,27,32,0.5,0.1944,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0327,EEE,7,CE_OE708_ClimateAdapt,13,32,0.6,0.22,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CSE_OE703_FinTech | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec
STU0380,CSE,7,CE_OE704_ConstructionMgmt,1,32,0.7,0.2403,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0272,EEE,7,CE_OE702_DisasterMgmt,22,32,0.7,0.2184,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0320,EEE,7,CE_OE708_ClimateAdapt,9,32,1.0,0.245,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm
STU0319,CSE,7,ECE_OE704_SpaceElec,8,32,0.5,0.2244,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0033,EEE,7,ME_OE708_AdvancedRobotics,16,32,1.0,0.2373,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0482,EEE,7,ECE_OE705_FPGA,27,32,0.0,0.216,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0385,CE,7,ME_OE705_TurbineDes,12,32,0.8,0.196,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0208,CE,7,ECE_OE701_AutomotiveElec,1,32,0.5,0.243,1,1,1.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0163,ME,7,CSE_OE702_DataPrivacy,7,32,1.0,0.1971,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0049,EEE,7,ECE_OE706_WirelessPower,18,32,0.5,0.205,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0220,CE,7,ME_OE707_SustainableMfg,8,32,0.5,0.1951,0,1,0.3155,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0203,ECE,7,ME_OE702_SmartMfg,23,32,0.5,0.189,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0066,CSE,7,EEE_OE708_SpacePower,9,32,0.5,0.2511,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0285,ECE,7,CE_OE701_SmartInfra,3,32,0.7,0.1985,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CE_OE708_ClimateAdapt
STU0233,CE,7,EEE_OE702_SolarFarm,14,32,0.5,0.2198,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0188,EEE,7,ECE_OE705_FPGA,26,32,0.8,0.2084,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0288,CSE,7,ECE_OE702_MedElec,21,32,0.8,0.2021,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0495,ECE,7,ME_OE707_SustainableMfg,8,32,0.9,0.2452,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CE_OE708_ClimateAdapt | CSE_OE703_FinTech
STU0069,ECE,7,CSE_OE704_HCI,21,32,0.5,0.2312,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CSE_OE701_AutonomousSys
STU0343,ME,7,ECE_OE702_MedElec,20,32,0.6,0.2143,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0067,CSE,7,EEE_OE702_SolarFarm,16,32,0.7,0.2405,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0359,ME,7,CE_OE701_SmartInfra,5,32,0.8,0.2479,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0293,ECE,7,EEE_OE707_TidalEnergy,11,32,0.7,0.1965,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | CSE_OE702_DataPrivacy
STU0339,CSE,7,ME_OE701_IndustrialAuto,31,32,0.5,0.1778,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0332,EEE,7,ME_OE707_SustainableMfg,9,32,0.8,0.2494,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | CSE_OE703_FinTech | ECE_OE701_AutomotiveElec
STU0054,CE,7,EEE_OE703_WindEnergy,28,32,1.0,0.162,0,0,0.0,ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CSE_OE703_FinTech | CSE_OE702_DataPrivacy | CSE_OE701_AutonomousSys
STU0493,ME,7,ECE_OE703_SatelliteComm,4,32,0.7,0.258,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0361,CSE,7,CE_OE704_ConstructionMgmt,1,32,0.7,0.2657,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0395,CSE,7,ECE_OE705_FPGA,19,32,0.9,0.2086,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
STU0287,ME,7,EEE_OE706_Superconductors,31,32,0.6,0.1487,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ECE_OE701_AutomotiveElec | ECE_OE703_SatelliteComm | CE_OE701_SmartInfra
