student_id,branch,semester,actual_oe,actual_rank,total_candidates,actual_score,predicted_score,hit@5,hit@10,ndcg@10,top5_oes
STU0034,CSE,7,ME_OE701_IndustrialAuto,16,32,0.6,0.1647,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0238,CSE,7,ECE_OE705_FPGA,26,32,0.7,0.1537,0,0,0.0,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0463,ME,7,CE_OE707_WasteManagement,2,32,1.0,0.1964,1,1,0.6309,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0406,ME,7,EEE_OE708_SpacePower,4,32,0.8,0.2091,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0318,CE,7,ECE_OE704_SpaceElec,28,32,0.9,0.1489,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0048,CSE,7,ECE_OE706_WirelessPower,23,32,0.7,0.1352,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0132,CSE,7,EEE_OE707_TidalEnergy,22,32,0.0,0.1586,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0243,EEE,7,ME_OE703_HydrogenEnergy,8,32,0.9,0.1847,0,1,0.3155,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0284,CE,7,CSE_OE707_DigitalTwin,20,32,0.9,0.2033,0,0,0.0,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0112,EEE,7,ECE_OE707_Terahertz,32,32,0.6,0.1366,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0171,CE,7,CSE_OE703_FinTech,7,32,0.0,0.2002,0,1,0.3333,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0039,ME,7,ECE_OE701_AutomotiveElec,13,32,0.6,0.1801,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0247,CE,7,CSE_OE706_AIEthics,13,32,0.5,0.1916,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0277,CSE,7,ME_OE708_AdvancedRobotics,3,32,0.8,0.1883,1,1,0.5,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0040,ECE,7,EEE_OE704_BatteryTech,32,32,0.9,0.1476,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0212,EEE,7,ECE_OE702_MedElec,30,32,0.8,0.1473,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0383,ME,7,CSE_OE708_5GNetworks,20,32,0.6,0.1409,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE705_GridCyber
STU0389,CE,7,ECE_OE706_WirelessPower,23,32,0.9,0.1453,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0324,EEE,7,CSE_OE702_DataPrivacy,18,32,0.7,0.1562,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0175,ECE,7,CE_OE704_ConstructionMgmt,4,32,0.9,0.1956,1,1,0.4307,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0470,ECE,7,CSE_OE702_DataPrivacy,23,32,0.7,0.1703,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0190,EEE,7,ECE_OE705_FPGA,30,32,0.5,0.1515,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0327,EEE,7,CE_OE708_ClimateAdapt,18,32,0.6,0.1739,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0380,CSE,7,CE_OE704_ConstructionMgmt,4,32,0.7,0.2022,1,1,0.4307,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0272,EEE,7,CE_OE702_DisasterMgmt,24,32,0.7,0.1505,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0320,EEE,7,CE_OE708_ClimateAdapt,19,32,1.0,0.1799,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0319,CSE,7,ECE_OE704_SpaceElec,26,32,0.5,0.1417,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0033,EEE,7,ME_OE708_AdvancedRobotics,3,32,1.0,0.2203,1,1,0.5,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0482,EEE,7,ECE_OE705_FPGA,30,32,0.0,0.1563,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0385,CE,7,ME_OE705_TurbineDes,1,32,0.8,0.2043,1,1,1.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0208,CE,7,ECE_OE701_AutomotiveElec,14,32,0.5,0.1881,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0163,ME,7,CSE_OE702_DataPrivacy,18,32,1.0,0.1447,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE705_GridCyber
STU0049,EEE,7,ECE_OE706_WirelessPower,27,32,0.5,0.1458,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0220,CE,7,ME_OE707_SustainableMfg,2,32,0.5,0.2028,1,1,0.6309,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0203,ECE,7,ME_OE702_SmartMfg,6,32,0.5,0.1915,0,1,0.3562,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0066,CSE,7,EEE_OE708_SpacePower,9,32,0.5,0.1851,0,1,0.301,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0285,ECE,7,CE_OE701_SmartInfra,7,32,0.7,0.1856,0,1,0.3333,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0233,CE,7,EEE_OE702_SolarFarm,11,32,0.5,0.173,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | ME_OE703_HydrogenEnergy
STU0188,EEE,7,ECE_OE705_FPGA,31,32,0.8,0.1564,0,0,0.0,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0288,CSE,7,ECE_OE702_MedElec,28,32,0.8,0.1287,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0495,ECE,7,ME_OE707_SustainableMfg,2,32,0.9,0.2303,1,1,0.6309,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0069,ECE,7,CSE_OE704_HCI,15,32,0.5,0.1963,0,0,0.0,ME_OE705_TurbineDes | ME_OE708_AdvancedRobotics | ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0343,ME,7,ECE_OE702_MedElec,28,32,0.6,0.1509,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0067,CSE,7,EEE_OE702_SolarFarm,11,32,0.7,0.1795,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0359,ME,7,CE_OE701_SmartInfra,3,32,0.8,0.186,1,1,0.5,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0293,ECE,7,EEE_OE707_TidalEnergy,20,32,0.7,0.1856,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0339,CSE,7,ME_OE701_IndustrialAuto,16,32,0.5,0.1592,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0332,EEE,7,ME_OE707_SustainableMfg,2,32,0.8,0.2159,1,1,0.6309,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | CE_OE704_ConstructionMgmt
STU0054,CE,7,EEE_OE703_WindEnergy,27,32,1.0,0.1447,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | ME_OE702_SmartMfg | EEE_OE708_SpacePower
STU0493,ME,7,ECE_OE703_SatelliteComm,14,32,0.7,0.1783,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE702_SolarFarm
STU0361,CSE,7,CE_OE704_ConstructionMgmt,4,32,0.7,0.1919,1,1,0.4307,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0395,CSE,7,ECE_OE705_FPGA,25,32,0.9,0.136,0,0,0.0,ME_OE705_TurbineDes | ME_OE707_SustainableMfg | ME_OE708_AdvancedRobotics | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement
STU0287,ME,7,EEE_OE706_Superconductors,26,32,0.6,0.1512,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE708_SpacePower | EEE_OE705_GridCyber
