student_id,branch,semester,actual_oe,actual_rank,total_candidates,actual_score,predicted_score,hit@5,hit@10,ndcg@10,top5_oes
STU0034,CSE,7,ME_OE701_IndustrialAuto,24,32,0.6,0.1246,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0247,CE,7,CSE_OE706_AIEthics,9,32,0.5,0.1124,0,1,0.301,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0277,CSE,7,ME_OE708_AdvancedRobotics,7,32,0.8,0.1544,0,1,0.3333,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0040,ECE,7,EEE_OE704_BatteryTech,28,32,0.9,0.0968,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0212,EEE,7,ECE_OE702_MedElec,25,32,0.8,0.1276,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0383,ME,7,CSE_OE708_5GNetworks,31,32,0.6,0.0779,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | CE_OE701_SmartInfra | EEE_OE708_SpacePower
STU0389,CE,7,ECE_OE706_WirelessPower,26,32,0.9,0.0887,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0324,EEE,7,CSE_OE702_DataPrivacy,20,32,0.7,0.1162,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0175,ECE,7,CE_OE704_ConstructionMgmt,1,32,0.9,0.1074,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0470,ECE,7,CSE_OE702_DataPrivacy,22,32,0.7,0.1173,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0190,EEE,7,ECE_OE705_FPGA,26,32,0.5,0.092,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0327,EEE,7,CE_OE708_ClimateAdapt,6,32,0.6,0.1096,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0380,CSE,7,CE_OE704_ConstructionMgmt,1,32,0.7,0.114,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0272,EEE,7,CE_OE702_DisasterMgmt,18,32,0.7,0.1079,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0320,EEE,7,CE_OE708_ClimateAdapt,8,32,1.0,0.1315,0,1,0.3155,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0319,CSE,7,ECE_OE704_SpaceElec,19,32,0.5,0.1105,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0033,EEE,7,ME_OE708_AdvancedRobotics,6,32,1.0,0.125,0,1,0.3562,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0482,EEE,7,ECE_OE705_FPGA,26,32,0.0,0.1005,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0385,CE,7,ME_OE705_TurbineDes,2,32,0.8,0.1011,1,1,0.6309,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | ME_OE708_AdvancedRobotics
STU0208,CE,7,ECE_OE701_AutomotiveElec,16,32,0.5,0.1028,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0163,ME,7,CSE_OE702_DataPrivacy,20,32,1.0,0.0794,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
STU0049,EEE,7,ECE_OE706_WirelessPower,28,32,0.5,0.0845,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0220,CE,7,ME_OE707_SustainableMfg,1,32,0.5,0.1011,1,1,1.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0203,ECE,7,ME_OE702_SmartMfg,14,32,0.5,0.0956,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0066,CSE,7,EEE_OE708_SpacePower,5,32,0.5,0.1427,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE708_SpacePower
STU0285,ECE,7,CE_OE701_SmartInfra,5,32,0.7,0.0998,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0233,CE,7,EEE_OE702_SolarFarm,7,32,0.5,0.1259,0,1,0.3333,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0188,EEE,7,ECE_OE705_FPGA,29,32,0.8,0.0763,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | CE_OE701_SmartInfra
STU0288,CSE,7,ECE_OE702_MedElec,27,32,0.8,0.1107,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0495,ECE,7,ME_OE707_SustainableMfg,1,32,0.9,0.1569,1,1,1.0,ME_OE707_SustainableMfg | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0069,ECE,7,CSE_OE704_HCI,28,32,0.5,0.1123,0,0,0.0,ME_OE705_TurbineDes | CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | EEE_OE708_SpacePower
STU0343,ME,7,ECE_OE702_MedElec,26,32,0.6,0.0929,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0067,CSE,7,EEE_OE702_SolarFarm,9,32,0.7,0.1422,0,1,0.301,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0359,ME,7,CE_OE701_SmartInfra,5,32,0.8,0.1484,1,1,0.3869,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0293,ECE,7,EEE_OE707_TidalEnergy,18,32,0.7,0.0984,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0339,CSE,7,ME_OE701_IndustrialAuto,23,32,0.5,0.1068,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0332,EEE,7,ME_OE707_SustainableMfg,4,32,0.8,0.1436,1,1,0.4307,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE705_TurbineDes | ME_OE707_SustainableMfg | CE_OE701_SmartInfra
STU0054,CE,7,EEE_OE703_WindEnergy,12,32,1.0,0.0834,0,0,0.0,ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CSE_OE703_FinTech
STU0493,ME,7,ECE_OE703_SatelliteComm,14,32,0.7,0.1227,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | EEE_OE705_GridCyber | EEE_OE708_SpacePower | CE_OE701_SmartInfra
STU0361,CSE,7,CE_OE704_ConstructionMgmt,1,32,0.7,0.1477,1,1,1.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0395,CSE,7,ECE_OE705_FPGA,25,32,0.9,0.107,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | ME_OE707_SustainableMfg | ME_OE705_TurbineDes | EEE_OE705_GridCyber
STU0287,ME,7,EEE_OE706_Superconductors,11,32,0.6,0.0831,0,0,0.0,CE_OE704_ConstructionMgmt | CE_OE707_WasteManagement | CE_OE701_SmartInfra | EEE_OE705_GridCyber | EEE_OE708_SpacePower
